read12,math12,catholic,female,white,black,hisp,faminc8
48.040001,40.290001,0,0,0,1,0,4
42.200001,34.700001,0,1,0,0,1,10
53.349998,52.369999,0,0,0,1,0,8
65.980003,62.25,0,0,1,0,0,9
55.360001,44.23,0,0,1,0,0,12
63.34,62.759998,0,1,1,0,0,11
54.25,50.779999,0,0,0,0,1,10
36.189999,36.720001,0,0,0,1,0,3
56.07,50.619999,0,1,0,0,0,6
62.720001,56.59,0,0,1,0,0,12
56.720001,47.900002,0,1,1,0,0,10
41.959999,37.549999,0,1,1,0,0,11
49.869999,53.779999,0,1,1,0,0,12
41.689999,50.490002,0,1,1,0,0,5
64.57,62.779999,0,1,1,0,0,4
49.869999,49.07,0,1,1,0,0,10
62.16,47.970001,0,0,1,0,0,10
60.57,59.209999,0,0,1,0,0,10
34.09,43.119999,0,0,1,0,0,11
54.459999,42.720001,0,0,0,1,0,4
37.310001,33.119999,0,1,1,0,0,9
48.759998,51.75,0,0,1,0,0,5
64.18,40.799999,0,0,1,0,0,11
55.630001,54.889999,0,0,1,0,0,12
33.73,33.939999,0,1,1,0,0,10
32,30.139999,0,0,1,0,0,10
44.540001,51.490002,0,1,1,0,0,7
64.339996,56.080002,0,1,1,0,0,7
50.509998,47.93,0,1,1,0,0,4
34.779999,32.759998,0,1,1,0,0,10
47.099998,33.880001,0,1,1,0,0,7
31.129999,30.709999,0,0,1,0,0,11
35.900002,33.75,0,1,1,0,0,3
50.470001,44.18,0,1,0,0,1,12
48.740002,48.59,0,1,1,0,0,10
54.509998,56.82,0,0,1,0,0,11
40.110001,38.799999,0,1,0,1,0,9
57.619999,48.73,0,1,1,0,0,10
47.34,48.75,0,0,1,0,0,12
43.080002,49.580002,0,0,1,0,0,12
52.540001,46.5,0,1,1,0,0,11
41.07,36.98,0,1,1,0,0,8
50.48,49.880001,0,0,1,0,0,9
50.259998,44.48,0,1,1,0,0,9
56.66,50.599998,0,0,1,0,0,12
57.619999,53.049999,0,1,1,0,0,10
32.700001,39.34,0,0,1,0,0,10
37.029999,45.110001,0,0,1,0,0,8
44.349998,39.130001,0,1,1,0,0,9
40.970001,40.099998,0,0,1,0,0,7
33.099998,37.990002,0,1,1,0,0,3
39.27,41.880001,0,0,1,0,0,9
32.970001,43.07,0,0,1,0,0,11
45.98,48.490002,0,0,1,0,0,9
49.110001,53.360001,0,0,1,0,0,10
38.990002,36.450001,0,0,1,0,0,2
38.919998,42.650002,0,0,1,0,0,8
38.540001,58.48,0,0,1,0,0,7
58.119999,48.810001,0,0,1,0,0,9
32.709999,35.040001,0,0,1,0,0,5
48.599998,36.98,0,1,1,0,0,8
54.240002,48.610001,0,0,1,0,0,6
61.669998,61.650002,0,1,1,0,0,12
50.450001,38.369999,0,1,1,0,0,9
50.189999,57.549999,0,0,1,0,0,10
50.119999,52.18,0,1,1,0,0,9
58.709999,51.610001,0,1,0,0,0,7
56.869999,46.119999,0,1,1,0,0,8
30.24,41.650002,0,0,1,0,0,8
55.189999,43.200001,0,1,1,0,0,10
52.75,63.75,0,1,1,0,0,10
53.709999,52.290001,0,1,0,1,0,5
35.950001,34.400002,0,1,1,0,0,7
39.73,40.279999,0,0,1,0,0,9
35.689999,32.73,0,0,1,0,0,7
44.73,33.34,0,1,0,1,0,5
43.400002,41.07,0,1,0,1,0,4
42.450001,38.060001,0,1,0,0,0,10
51.98,44.34,0,1,1,0,0,6
62.549999,63.07,0,0,1,0,0,11
57.82,54.369999,0,0,1,0,0,11
49.049999,38.389999,0,1,0,0,0,11
60.119999,61.66,0,1,1,0,0,8
34.360001,35.130001,0,1,0,1,0,3
32.240002,35.709999,0,0,1,0,0,7
36.34,37.509998,0,1,1,0,0,11
42.259998,37.330002,0,0,1,0,0,9
45.619999,35.459999,0,0,1,0,0,6
51.380001,49.490002,0,1,1,0,0,11
35.009998,43.310001,0,1,1,0,0,6
49.299999,40.73,0,1,1,0,0,6
53.84,55.150002,0,0,1,0,0,11
43.599998,48.849998,0,1,1,0,0,11
36.720001,30.92,0,1,0,1,0,7
33.169998,55.209999,0,0,1,0,0,10
52.43,53.439999,0,1,1,0,0,11
37.619999,47.630001,0,0,1,0,0,7
60.130001,56.330002,0,1,1,0,0,11
63.720001,62.040001,0,0,1,0,0,11
57.169998,46.029999,0,1,1,0,0,9
43.279999,36.549999,0,0,0,1,0,8
42.110001,50.450001,0,0,1,0,0,8
56.34,49.110001,0,0,1,0,0,6
34.43,35.869999,0,0,1,0,0,8
50.34,46.790001,0,1,1,0,0,7
49.150002,40.75,0,1,1,0,0,7
31.950001,38.200001,0,0,1,0,0,7
41.970001,41.029999,0,1,1,0,0,10
42.84,44.200001,0,1,1,0,0,8
52.060001,52.720001,0,1,1,0,0,8
48.150002,39.759998,0,0,0,0,0,6
45.959999,40.369999,0,0,0,0,0,9
49.889999,54.09,0,0,1,0,0,11
62.07,65.949997,0,1,1,0,0,10
44.849998,35.82,0,1,1,0,0,10
61.740002,65.160004,0,0,1,0,0,12
61.709999,52.080002,0,1,1,0,0,10
40.919998,35.48,0,1,1,0,0,11
45.220001,45.080002,0,1,1,0,0,10
51.93,61.630001,0,0,1,0,0,9
57.380001,49.200001,0,0,0,1,0,10
62.73,49.07,0,0,1,0,0,10
46.5,41.040001,0,0,0,1,0,12
53.77,50.060001,0,1,1,0,0,7
61.380001,59.84,0,1,1,0,0,11
33.43,36.150002,0,1,0,1,0,5
45.279999,50.150002,0,1,1,0,0,12
50.490002,55.310001,0,1,1,0,0,8
37.75,48.790001,0,0,0,1,0,5
33.880001,35.939999,0,1,0,1,0,10
58.740002,52.279999,0,1,0,1,0,10
54.049999,47.259998,0,1,1,0,0,9
51.98,50.049999,0,1,1,0,0,8
40.259998,40.02,0,0,1,0,0,10
36.669998,44.970001,0,0,1,0,0,11
43.860001,51,0,0,0,0,0,8
31.469999,52.290001,0,0,1,0,0,6
43.25,44.540001,0,0,0,0,0,9
35.669998,44.619999,0,0,1,0,0,11
59.25,67.160004,0,1,1,0,0,10
41.27,50.369999,0,0,1,0,0,7
64.82,50.529999,0,1,1,0,0,8
29.959999,48.110001,0,0,1,0,0,7
50.450001,53.970001,0,1,1,0,0,5
39.16,45.25,0,0,1,0,0,7
58.43,50.290001,0,0,1,0,0,11
59.09,57.549999,0,0,1,0,0,8
43.07,50.27,0,0,0,0,0,6
52.799999,50.450001,0,0,1,0,0,5
45.869999,56.689999,0,1,1,0,0,7
49.200001,38.860001,0,1,0,0,0,10
53.669998,60.119999,0,0,1,0,0,12
57.209999,58.790001,0,0,1,0,0,9
61.049999,55.990002,0,0,1,0,0,12
42.490002,39.27,0,0,1,0,0,11
44.790001,49.299999,0,1,1,0,0,9
39.75,33.650002,0,1,0,0,0,12
68.089996,61.549999,0,0,1,0,0,12
37.73,34.049999,0,1,1,0,0,11
40.580002,48.310001,0,0,0,1,0,4
57.93,41.779999,0,1,1,0,0,12
37.799999,39.830002,0,0,1,0,0,8
46.240002,53.380001,0,1,1,0,0,9
35.27,34.049999,0,0,0,1,0,10
41.610001,35.279999,0,1,0,0,1,9
58.73,42.57,0,0,1,0,0,8
50.52,46.779999,0,0,0,1,0,8
52.900002,43.48,0,0,1,0,0,11
58.580002,38.630001,0,1,1,0,0,10
60.810001,65.220001,0,0,1,0,0,10
64.080002,60.099998,0,1,1,0,0,11
53.459999,52.650002,0,1,1,0,0,11
39.849998,37.09,0,0,1,0,0,11
54.84,44.939999,0,1,0,1,0,6
52.84,50.759998,0,1,0,1,0,6
58.970001,51.02,0,1,1,0,0,12
58.740002,38.32,0,1,1,0,0,7
36.209999,48.25,0,0,1,0,0,11
34.740002,38.529999,0,0,1,0,0,10
57.18,46.16,0,1,1,0,0,11
38.689999,40.73,0,0,1,0,0,3
31.129999,37.009998,0,1,1,0,0,11
36.02,34.09,0,1,1,0,0,7
41.369999,33.07,0,0,0,0,0,7
38.369999,42.720001,0,1,1,0,0,3
37.220001,34.57,0,1,1,0,0,11
52.290001,58.77,0,0,1,0,0,10
54.009998,49.650002,0,0,1,0,0,11
50.799999,58.049999,0,1,1,0,0,5
52.349998,48.549999,0,1,1,0,0,6
37.439999,51.849998,0,0,1,0,0,7
50.380001,38.330002,0,1,1,0,0,3
40.639999,37.369999,0,0,1,0,0,10
56.310001,51.099998,0,1,1,0,0,3
45.369999,43.900002,0,0,1,0,0,11
57.110001,42.900002,0,1,1,0,0,7
64.139999,62.43,0,0,0,0,0,8
53.169998,46.919998,0,1,1,0,0,4
56.009998,51.380001,0,1,1,0,0,5
47.189999,51.07,0,1,1,0,0,11
41.32,47.32,0,1,1,0,0,6
43.610001,52.200001,0,1,1,0,0,9
40.099998,58.16,0,0,1,0,0,12
57.389999,40.790001,0,1,1,0,0,9
43.849998,33.720001,0,1,0,1,0,2
34,36.139999,0,1,1,0,0,10
50.779999,39.779999,0,1,1,0,0,11
38.59,43.939999,0,1,1,0,0,3
50.720001,46.369999,0,0,0,1,0,3
50.790001,46.529999,0,0,0,1,0,10
53,42.82,0,1,0,1,0,4
51.830002,44.869999,0,1,0,1,0,4
49.810001,35.779999,0,1,0,1,0,3
56.77,65.620003,0,1,0,1,0,10
48.400002,54.18,0,0,0,1,0,10
39.310001,43.73,0,0,0,1,0,7
47.169998,44.27,0,0,1,0,0,10
40.740002,49.330002,0,0,1,0,0,11
34.049999,32.650002,0,0,1,0,0,11
58.84,56.259998,0,0,0,1,0,8
64.309998,51.970001,0,1,0,1,0,11
51.790001,50.630001,0,1,0,1,0,8
35.07,33.049999,0,1,0,1,0,9
37.669998,45,0,0,0,1,0,8
38.349998,33.27,0,0,0,0,1,4
51.75,42.25,0,1,0,1,0,7
51.75,42.07,0,1,0,1,0,4
65.449997,66.870003,0,1,0,0,0,11
45.959999,56.119999,0,0,1,0,0,12
51.130001,46.700001,0,1,1,0,0,7
41.169998,40.580002,0,0,0,0,0,10
38.68,35.16,0,1,1,0,0,11
51.810001,48.049999,0,0,1,0,0,12
49.360001,46.91,0,0,1,0,0,7
39.41,32.799999,0,1,1,0,0,2
51.73,60,0,1,1,0,0,7
42.209999,36.669998,0,1,1,0,0,6
41.5,45.919998,0,1,1,0,0,4
58.560001,50.73,0,1,1,0,0,7
34.439999,40.779999,0,0,0,1,0,8
33.549999,36.5,0,0,0,1,0,5
50.389999,55.75,0,0,0,1,0,2
34.57,37.860001,0,0,0,1,0,8
59.34,54.509998,0,1,1,0,0,10
45.900002,45.799999,0,1,1,0,0,11
55.189999,63.66,0,0,0,0,0,11
55.560001,47.639999,0,1,1,0,0,12
53.59,39.009998,0,1,1,0,0,12
43.41,43.299999,0,0,1,0,0,8
40.98,49.41,0,1,0,0,0,10
52.669998,42.299999,0,1,0,0,0,11
45.07,43.709999,0,0,1,0,0,12
62.740002,65.190002,0,1,1,0,0,12
47.189999,47.75,0,1,0,1,0,4
54.299999,60.709999,0,0,1,0,0,10
52.119999,37.02,0,1,0,1,0,12
42.5,35.119999,0,0,0,1,0,7
42.360001,36.799999,0,1,0,1,0,7
43.599998,47.459999,0,1,1,0,0,11
51.439999,59.799999,0,0,1,0,0,7
44.75,45.380001,0,1,1,0,0,10
40.82,64.239998,0,0,1,0,0,11
51.77,50.73,0,1,1,0,0,11
44.84,64.879997,0,0,1,0,0,12
58.790001,44.84,0,1,1,0,0,7
38.509998,40.130001,0,1,1,0,0,4
52.040001,58.060001,0,0,0,0,0,11
52.139999,52.419998,0,0,1,0,0,7
45.259998,56.299999,0,0,1,0,0,12
49.48,41.400002,0,0,1,0,0,11
50.189999,49.41,0,1,0,1,0,7
50.130001,49.98,0,1,1,0,0,12
46,47.779999,0,0,1,0,0,10
43.91,46.900002,0,1,1,0,0,8
37.459999,36.610001,0,1,0,1,0,9
45.59,41.189999,0,0,0,1,0,11
46.400002,38.43,0,1,0,1,0,3
44.029999,37.810001,0,0,0,1,0,4
47.650002,54.990002,0,0,0,1,0,10
60.619999,48.27,0,1,0,0,1,10
50.060001,45.5,0,0,1,0,0,10
50.549999,43.25,0,0,0,1,0,3
46.59,49.220001,0,0,1,0,0,12
63.27,60.040001,0,0,1,0,0,10
35.09,33.040001,0,0,1,0,0,9
50.529999,51.220001,0,1,0,0,1,10
38.549999,42.509998,0,1,0,0,1,8
61.900002,55.07,0,0,1,0,0,10
56.200001,45.34,0,1,1,0,0,11
54.880001,50.490002,0,0,1,0,0,11
42.950001,50.900002,0,0,1,0,0,6
57.779999,49.41,0,0,1,0,0,11
58.439999,54.43,0,1,1,0,0,6
52.799999,47.060001,0,1,1,0,0,9
51.029999,50.349998,0,1,1,0,0,10
58.240002,51.330002,0,0,0,0,1,9
43.82,39.740002,0,0,0,0,1,3
42.139999,41.75,0,0,0,0,1,6
60.150002,45.549999,0,1,1,0,0,12
44,40.880001,0,1,0,1,0,6
58.759998,68.040001,0,0,1,0,0,10
53.560001,63.34,0,1,1,0,0,10
55.380001,51.540001,0,0,0,1,0,12
46.610001,49.43,0,0,1,0,0,12
48.389999,46.830002,0,0,0,1,0,11
56.18,54.09,0,1,1,0,0,12
56.990002,61.549999,0,0,1,0,0,11
63.599998,63.040001,0,1,0,1,0,11
53.75,47.869999,0,1,1,0,0,12
61.150002,49.599998,0,1,1,0,0,9
52.310001,54.139999,0,1,1,0,0,11
59.509998,46.119999,0,1,1,0,0,9
51.380001,53.16,0,0,1,0,0,11
44.41,42.560001,0,1,1,0,0,9
42.150002,51.200001,0,0,1,0,0,9
40.310001,36.82,0,1,0,1,0,11
38.029999,40.450001,0,1,0,1,0,7
44.110001,42.630001,0,1,0,1,0,10
36.84,35.950001,0,1,0,1,0,3
34.599998,36.849998,0,0,0,1,0,9
32.580002,41.560001,0,1,0,0,1,7
60.490002,60.439999,0,1,0,0,1,3
43.169998,45.669998,0,1,0,0,1,5
51.650002,56.540001,0,0,0,0,1,10
61.759998,54.330002,0,0,1,0,0,8
39.560001,52.970001,0,1,0,0,1,7
52.189999,48.040001,0,1,0,0,1,7
52.540001,48.32,0,1,0,0,1,11
54.900002,60.450001,0,1,0,0,1,10
45.09,48.540001,0,0,0,0,1,10
41.799999,49.900002,0,0,0,0,1,11
36.52,50.720001,0,0,1,0,0,7
57.529999,55.349998,0,1,0,0,0,10
39.189999,42.169998,0,1,1,0,0,8
50.889999,59.599998,0,0,1,0,0,12
62.310001,64.919998,0,1,1,0,0,12
57.060001,64.190002,0,1,1,0,0,12
57.490002,57.900002,0,0,1,0,0,8
67.449997,69.190002,0,0,1,0,0,12
61.209999,59.290001,0,1,1,0,0,11
52.310001,52.59,0,0,1,0,0,9
36.360001,42.139999,0,1,0,1,0,3
46.110001,54.380001,0,0,1,0,0,10
54.110001,47.650002,0,1,0,1,0,10
49.970001,50.860001,0,0,0,1,0,5
45.009998,43.560001,0,0,1,0,0,10
50.580002,48.799999,0,0,1,0,0,11
47.77,48.279999,0,0,1,0,0,11
52.060001,48.830002,0,0,1,0,0,12
54.560001,54.720001,0,0,1,0,0,12
60.16,48.689999,0,1,0,0,0,10
62.639999,58.279999,0,1,0,0,1,11
55.59,52.060001,0,1,1,0,0,12
50.049999,54.330002,0,0,0,0,0,11
38.400002,55.860001,0,1,0,0,0,8
33.549999,51.98,0,0,0,0,1,10
54.580002,45.220001,0,0,1,0,0,11
46.34,40.040001,0,1,1,0,0,7
63.200001,65.349998,0,1,1,0,0,10
37.400002,45.43,0,0,0,0,0,12
56.84,45.099998,0,1,0,0,0,10
61.689999,60.93,0,0,1,0,0,10
54.48,41.580002,0,1,0,0,0,7
41.18,37.830002,0,1,1,0,0,9
60.119999,47.709999,0,1,0,0,0,11
50.580002,48.860001,0,1,1,0,0,9
56.91,49.959999,0,1,1,0,0,10
58.48,60.700001,0,1,0,0,0,10
48.91,41.029999,0,1,1,0,0,5
45.939999,50.139999,0,0,1,0,0,6
42.360001,42.709999,0,1,1,0,0,12
54.310001,51.470001,0,1,0,0,1,7
50.220001,52.860001,0,1,1,0,0,9
43.830002,34.84,0,1,1,0,0,2
51.869999,44.610001,0,0,1,0,0,8
43.279999,51.009998,0,0,1,0,0,2
59.110001,62.84,0,1,1,0,0,11
54.439999,63.439999,0,0,0,0,1,8
40.380001,40.349998,0,0,1,0,0,10
51.369999,52.290001,0,0,1,0,0,7
52.98,41.5,0,0,1,0,0,8
46.09,53.099998,0,0,1,0,0,5
61.060001,62.880001,0,1,1,0,0,9
40.259998,38.099998,0,0,1,0,0,10
58.02,56.259998,0,0,1,0,0,7
54.59,54.700001,0,0,1,0,0,10
42.080002,42.98,0,1,1,0,0,10
49.200001,46.189999,0,0,0,0,1,7
37.43,36.360001,0,1,0,0,1,7
44.459999,40.77,0,0,0,0,1,7
63.610001,50.619999,0,1,0,0,1,11
54.93,56.060001,0,0,0,0,1,2
34.189999,35.279999,0,0,1,0,0,9
38.369999,41.630001,0,0,0,0,1,6
62.080002,57.59,0,1,0,0,1,12
60.59,62.290001,0,1,0,0,1,7
56.220001,59.990002,0,0,0,0,1,7
47.77,47.450001,0,0,0,0,0,7
48.720001,61.619999,0,0,0,0,1,11
53.75,57.189999,0,0,0,0,1,9
57.450001,67.220001,0,0,0,0,0,9
46.799999,43.459999,0,1,0,0,1,11
49.639999,49.509998,0,0,1,0,0,10
35.889999,37.130001,0,1,0,1,0,9
53.779999,44.459999,0,1,0,1,0,10
36.779999,49.790001,0,0,0,0,1,7
52.200001,48.470001,0,1,1,0,0,10
53.029999,67.349998,0,0,0,0,1,8
47.849998,49.470001,0,0,0,0,1,10
64.959999,60.529999,0,1,0,0,1,10
45.259998,50.860001,0,0,1,0,0,10
57.52,50.259998,0,1,0,0,1,9
56.66,47.029999,0,1,0,0,0,11
56.720001,56.119999,0,0,1,0,0,10
67.510002,65.059998,0,0,1,0,0,11
44.18,46.41,0,1,1,0,0,10
52.919998,51.669998,0,0,1,0,0,9
52.700001,33.779999,0,0,0,0,1,9
41.389999,42.84,0,0,1,0,0,12
64.760002,59.700001,0,0,1,0,0,5
64.379997,59.310001,0,1,0,0,1,11
62.830002,64.940002,0,1,1,0,0,9
62.459999,53.02,0,0,1,0,0,8
48.060001,53.119999,0,0,0,0,1,11
44.099998,42.5,0,1,1,0,0,8
56.119999,61.57,0,0,0,0,0,11
56.540001,59.400002,0,1,0,0,1,8
38.240002,50.77,0,0,1,0,0,12
62.459999,61.490002,0,1,1,0,0,12
45.049999,41.049999,0,1,0,0,1,3
49.52,43.650002,0,1,0,1,0,6
63.16,58.09,0,0,0,0,0,11
58.630001,59.18,0,1,1,0,0,11
54.119999,54.360001,0,1,1,0,0,11
63.18,65.220001,0,0,0,0,0,10
56.860001,54.799999,0,1,1,0,0,5
32.689999,36.259998,0,1,0,0,1,9
62.029999,66.349998,0,0,0,0,1,10
47.68,49.060001,0,1,0,0,1,7
37.59,50.07,0,0,0,0,1,7
37.150002,40.34,0,0,0,0,1,11
49.080002,52.049999,0,0,0,0,1,5
56.119999,47.450001,0,0,0,0,1,9
59.619999,61.080002,0,1,0,1,0,12
60.240002,60.459999,0,1,0,0,1,8
59.740002,57.119999,0,1,1,0,0,8
43.869999,55.220001,0,0,1,0,0,7
48.830002,63.27,0,1,0,1,0,10
57.41,42.919998,0,1,1,0,0,7
55.080002,51,0,1,1,0,0,12
51.049999,63.93,0,1,1,0,0,10
32.52,32.459999,0,0,0,1,0,7
43.849998,45.75,0,1,1,0,0,10
63.34,58.48,0,1,1,0,0,8
52.16,50.790001,0,1,1,0,0,10
50.09,53.049999,0,1,0,1,0,4
54.470001,52.310001,0,1,1,0,0,6
53.790001,50.360001,0,0,1,0,0,10
47.450001,42.220001,0,1,1,0,0,7
38.119999,40.32,0,0,0,1,0,8
55.43,52.259998,0,1,1,0,0,12
45.040001,40.82,0,1,0,0,1,7
32.07,35.349998,0,1,0,0,0,8
45.830002,49.82,0,1,1,0,0,10
42.98,41.27,0,0,0,0,1,5
51.259998,61.23,0,0,1,0,0,9
58.43,56.23,0,1,0,0,1,7
51.830002,36.650002,0,0,1,0,0,5
39.169998,37.900002,0,1,1,0,0,10
49.68,46.73,0,1,1,0,0,10
54.259998,44.029999,0,1,0,0,1,10
50.630001,64.75,0,0,1,0,0,9
41.689999,49.150002,0,1,1,0,0,12
49.200001,46.91,0,1,0,1,0,3
48.439999,44.709999,0,1,0,0,1,5
57.740002,50.290001,0,1,0,0,1,11
37.849998,35.810001,0,1,0,1,0,7
65.610001,63.240002,0,1,1,0,0,7
59.189999,54.669998,0,0,0,0,1,9
56.380001,48.049999,0,0,0,0,0,10
53.139999,54.91,0,0,1,0,0,11
46.099998,53.209999,0,1,0,0,1,10
33.299999,42.349998,0,0,1,0,0,10
45.880001,36.25,0,0,1,0,0,10
56.32,48.669998,0,0,1,0,0,10
63.93,64.720001,0,1,0,0,1,11
65.419998,59.02,0,1,1,0,0,12
63.200001,69.43,0,1,0,0,0,12
47.41,50.040001,0,0,1,0,0,11
38.529999,50.990002,0,0,0,0,1,12
47.16,65.230003,0,0,1,0,0,12
46.529999,44.93,0,1,0,1,0,12
60.700001,50.73,0,1,1,0,0,11
46.91,49.669998,0,1,1,0,0,12
38.5,47.889999,0,0,1,0,0,10
61.810001,69.120003,0,0,0,0,0,7
46.360001,49.580002,0,0,1,0,0,9
61.639999,52.990002,0,0,1,0,0,9
51.189999,49.509998,0,1,1,0,0,10
51.119999,55.450001,0,1,1,0,0,11
59.240002,57.779999,0,1,1,0,0,12
52.310001,66.139999,0,0,1,0,0,10
61.52,51.540001,0,1,1,0,0,5
53.790001,50.73,0,0,1,0,0,10
41.82,43.189999,0,0,1,0,0,7
57.02,58.950001,0,1,1,0,0,9
32.560001,34.459999,0,0,1,0,0,8
60.110001,37.509998,0,0,1,0,0,11
42.689999,34.990002,0,0,1,0,0,8
51.43,53,0,1,1,0,0,10
39.639999,38.759998,0,0,1,0,0,11
43.77,41.25,0,0,1,0,0,9
47.360001,50.040001,0,0,0,1,0,9
42.720001,51.330002,0,1,1,0,0,7
43.84,52.529999,0,1,1,0,0,9
37.919998,42.23,0,1,0,1,0,5
43.82,46.52,0,1,1,0,0,6
41.099998,53.099998,0,1,1,0,0,8
37.889999,49.810001,0,0,1,0,0,7
36.84,34.790001,0,1,0,1,0,4
49.419998,55.560001,0,1,1,0,0,8
49.119999,44.779999,0,1,0,0,1,10
38.049999,35.959999,0,0,0,1,0,4
56.669998,55.75,0,0,0,1,0,3
54.869999,59.290001,0,0,1,0,0,10
63.299999,69.290001,0,0,1,0,0,12
62,57.599998,0,0,1,0,0,10
51.540001,38.459999,0,1,1,0,0,9
60.369999,55.400002,0,0,1,0,0,10
34.950001,41.25,0,1,0,0,1,10
44.57,41.740002,0,0,0,1,0,6
40.689999,42.200001,0,0,0,1,0,12
43.669998,43.209999,0,1,0,1,0,7
49.689999,39.509998,0,1,0,0,1,11
61.529999,54.259998,0,1,0,0,1,11
33.5,33.639999,0,1,0,0,1,5
51.790001,57.060001,0,1,0,0,1,6
38.869999,44.310001,0,0,0,0,1,2
51.389999,43.209999,0,0,0,0,1,10
54.970001,44.68,0,0,0,0,1,11
55.110001,60.189999,0,1,0,0,1,12
49.869999,41.740002,0,1,0,0,1,8
54.27,48.110001,0,1,0,0,1,7
45.740002,42.369999,0,1,0,0,1,10
53.119999,46.34,0,1,0,0,1,10
61.98,63.59,0,0,1,0,0,12
46.220001,57.560001,0,0,0,0,1,11
45.400002,46.380001,0,1,1,0,0,11
56.049999,52.560001,0,1,0,0,1,10
55.610001,46.200001,0,0,0,0,0,12
36.259998,39.68,0,0,0,1,0,3
58.73,49.580002,0,0,1,0,0,11
54.009998,47.5,0,1,1,0,0,8
53.869999,46.34,0,1,1,0,0,11
52.889999,44.209999,0,0,1,0,0,10
57.169998,54.290001,0,0,0,1,0,6
47.84,38.639999,0,1,1,0,0,10
52.299999,57.84,0,0,1,0,0,12
35.02,35.619999,0,1,0,1,0,3
44.830002,53.43,0,0,0,0,1,7
45.919998,41.099998,0,1,0,0,1,6
55.98,42.48,0,0,0,0,1,3
61.709999,55.27,0,0,0,0,1,5
36.82,32.529999,0,0,1,0,0,11
48.73,49.490002,0,1,1,0,0,10
62.220001,56.330002,0,0,1,0,0,10
35.07,42.59,0,0,1,0,0,7
42.970001,48.209999,0,1,1,0,0,11
40.189999,35.889999,0,0,1,0,0,9
33.919998,36.779999,0,0,1,0,0,10
53.439999,42.939999,0,0,1,0,0,8
29.719999,43.68,0,1,0,0,0,11
64.550003,52.25,0,0,0,0,0,10
66.25,70.489998,0,0,1,0,0,11
39.330002,40.040001,0,1,0,0,0,12
63.439999,57.860001,0,0,1,0,0,12
52.75,63.759998,0,0,1,0,0,10
41.73,50.740002,0,1,1,0,0,10
57.82,55.470001,0,0,1,0,0,11
39.380001,38.52,0,0,1,0,0,7
35.68,35.709999,0,0,0,0,0,9
49.77,43.529999,0,0,1,0,0,10
61.119999,63.490002,0,0,1,0,0,10
34.57,34.25,0,0,1,0,0,10
41.84,38.349998,0,1,1,0,0,10
57.610001,40.650002,0,0,1,0,0,10
39.110001,50.919998,0,0,1,0,0,7
47.869999,45.84,0,1,0,0,0,8
40.34,51.880001,0,0,1,0,0,10
56.490002,42.119999,0,1,1,0,0,7
41.700001,36.200001,0,0,1,0,0,6
42.549999,52.75,0,0,1,0,0,7
58.93,58.009998,0,1,0,0,0,9
42.5,39.73,0,1,0,1,0,6
60.959999,66.139999,0,1,1,0,0,9
33.990002,33.299999,0,1,0,1,0,6
39.48,35.18,0,0,1,0,0,10
29.59,34.220001,0,0,1,0,0,10
36.380001,40.02,0,0,1,0,0,11
41.389999,45.73,0,1,0,1,0,7
53.279999,61.48,0,0,1,0,0,9
58.75,61.939999,0,0,1,0,0,9
34.439999,38.810001,0,0,1,0,0,11
37.779999,46.200001,0,0,1,0,0,12
58.369999,59.610001,0,0,1,0,0,10
52.860001,52.700001,0,1,1,0,0,11
39.57,44.349998,0,1,0,0,1,12
58.130001,60.380001,0,0,1,0,0,12
52.490002,44.25,0,0,0,0,1,7
46.290001,48.310001,0,1,0,0,0,3
37.07,60.889999,0,0,0,0,1,8
38.240002,39.369999,0,1,0,0,1,8
44.549999,33.439999,0,1,0,0,1,8
62.759998,64.550003,0,0,0,0,1,2
39.580002,42.66,0,1,0,0,1,9
42.860001,50.150002,0,1,0,0,0,2
47.049999,37.849998,0,1,0,1,0,7
45.599998,43.73,0,1,0,0,1,10
35.119999,37.27,0,0,0,1,0,10
52.139999,49.740002,0,1,0,1,0,11
32.73,38.16,0,0,0,1,0,8
39.439999,38.470001,0,0,0,0,1,7
30.629999,40.560001,0,0,0,1,0,7
33.650002,43.32,0,0,0,1,0,9
44.02,37.419998,0,0,0,1,0,4
49.93,43.34,0,0,0,0,1,11
43.599998,35.189999,0,1,0,0,1,6
36.209999,37.060001,0,1,0,0,1,7
47.91,46.650002,0,1,0,0,1,3
37.470001,36.18,0,1,0,0,1,6
45.549999,45.389999,0,0,1,0,0,9
33.709999,33.939999,0,0,0,0,1,5
40.91,42.099998,0,1,0,0,1,5
57.700001,63.43,0,1,0,0,1,6
54.169998,52.52,0,1,0,0,1,12
60.459999,52.5,0,0,1,0,0,7
60.700001,63.68,0,0,1,0,0,9
54.540001,48.060001,0,1,1,0,0,10
45.43,40.950001,0,0,1,0,0,12
52.73,59.099998,0,1,1,0,0,10
53.950001,53.869999,0,0,1,0,0,10
53,57.91,0,0,1,0,0,12
41.41,34,0,1,0,0,1,8
50.419998,50.639999,0,0,1,0,0,7
31.57,40.580002,0,0,0,0,1,6
32.52,33.509998,0,1,0,0,1,7
44.91,44.09,0,1,0,0,1,7
50.91,48.849998,0,0,0,0,1,10
35.23,39.68,0,0,0,0,1,7
42.040001,52.630001,0,0,0,0,1,9
59.529999,52.439999,0,1,1,0,0,9
59.25,55.029999,0,0,1,0,0,10
42.52,40.049999,0,1,1,0,0,10
